LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
SAVU/Timu,Indonesia,,,timu1261,Glottolog dialect with matching name and matching country
SAWAI,Indonesia,,Indonesia,sawa1247,Glottolog languoid with matching name and matching country
Sawitto,Indonesia,,Sulawesi,sawi1255,
Sawyat,Indonesia,,,sawi1235,
Sayfi,Indonesia,,,saif1237,
SEAT,,Papua New Guinea,,seta1245,
Sebuyau sd.,,,,sebu1243,
Sebuyau sd.,Indonesia,,Borneo,sebu1243,
SEDANG,Lao People's Democratic Republic,,Laos,seda1262,Glottolog languoid with matching name and matching country
SEDOA,,,,sedo1237,
SEDOA,Indonesia,,Sulawesi,sedo1237,Glottolog languoid with matching name and matching country
SEGAI Bolongan,,,,bolo1268,
SEGET,Indonesia,,,sege1235,Glottolog languoid with matching name and matching country
Seim,,Papua New Guinea,,,
Seit-Kaitetu,Indonesia,,Indonesia,seit1239,Glottolog languoid with matching name and matching country
SEKE,,Vanuatu,,seke1241,
SEKO,,,,seko1242,
SELARU,Indonesia,,,sela1259,Glottolog languoid with matching name and matching country
SELARU,Indonesia,,Indonesia,sela1259,Glottolog languoid with matching name and matching country
SELUNGAI MURUT,,,,selu1243,Glottolog languoid with matching name and coordinate within polygons
SELWASA,Indonesia,,Indonesia,selu1242,
SEMAI,Malaysia,,Malaysia,sema1266,Glottolog languoid with matching name and matching country
SEMAI,Malaysia,,Southern Malaysia,sema1266,Glottolog languoid with matching name and matching country
SEMAI/Betau,Malaysia,,Malaysia,beta1249,Glottolog dialect with matching name and matching country
SEMAI/Bidor,Malaysia,,Malaysia,bido1238,Glottolog dialect with matching name and matching country
SEMAI/Bil,Malaysia,,Malaysia,bill1238,Glottolog dialect with matching name and matching country
SEMAI/Bil,Malaysia,,Southern Malaysia,bill1238,Glottolog dialect with matching name and matching country
SEMAI/Cameron H. lands,Malaysia,,Malaysia,came1250,
SEMAI/Jelai,Malaysia,,Malaysia,jela1244,Glottolog dialect with matching name and matching country
SEMAI/Kampar,Malaysia,,Malaysia,uluk1256,
SEMAI/Lipis,Malaysia,,Malaysia,lipi1238,Glottolog dialect with matching name and matching country
SEMAI/Orang Tanjong of Langat,Malaysia,,Malaysia,oran1256,
SEMAI/Perak I,Malaysia,,Southern Malaysia,pera1255,Glottolog dialect with matching name and matching country
SEMAI/Sungkai,Malaysia,,Malaysia,sung1267,Glottolog dialect with matching name and matching country
SEMAI/Telom,Malaysia,,Malaysia,telo1238,Glottolog dialect with matching name and matching country
SEMAQ BERI,Malaysia,,Malaysia,sema1265,Glottolog languoid with matching name and matching country
SEMAQ BERI/SEMELAI,Malaysia,,Southern Malaysia,seme1247,
SEMBAKUNG,,,,semb1242,
SEMELAI,Malaysia,,Malaysia,seme1246,
SEMELAI/Biduanda of Chiong,Malaysia,,Southern Malaysia,,
SEMELAI/Semaq Palong,Malaysia,,Malaysia,,
SEMELAI/Semelai,Malaysia,,Southern Malaysia,seme1247,
SEMELAI/Temoq,Malaysia,,Malaysia,temo1243,
SEMIMI,Indonesia,,,semi1264,Glottolog languoid with matching name and matching country
SEMPAN,Indonesia,,,semp1241,Glottolog languoid with matching name and matching country
SENE,,Papua New Guinea,,sene1263,Glottolog languoid with matching name and matching country (infered from island name)
SENGGI,Indonesia,,,seng1285,Glottolog languoid with matching name and matching country
Sengseng,,Papua New Guinea,,seng1281,Glottolog languoid with matching name and matching country (infered from island name)
SENTANI Central,Indonesia,,,cent2123,
Seoutan,,,,sepu1237,
SEPA,,Papua New Guinea,,sepa1241,
Sepa,Indonesia,,Indonesia,sepa1242,
SEPEN,,Papua New Guinea,,sepe1240,Glottolog languoid with matching name and matching country (infered from island name)
Sepoe,,Papua New Guinea,,sepo1239,Glottolog languoid with matching name and matching country (infered from island name)
SERA,,Papua New Guinea,,sera1260,Glottolog languoid with matching name and matching country (infered from island name)
SERUDUNG,,,,seru1246,
SETAMAN,,Papua New Guinea,,seta1246,Glottolog languoid with matching name and matching country (infered from island name)
SETI,Indonesia,,Indonesia,lian1255,
Setiali,,Papua New Guinea,,seti1247,Glottolog languoid with matching name and coordinate within polygons
SEWA BAY,,Papua New Guinea,,sewa1251,Glottolog languoid with matching name and matching country (infered from island name)
Sewar,Indonesia,,,beri1254,
Sfaryere,Indonesia,,,sfar1238,
SHAN,Myanmar,,,shan1277,Shan is a relatively disconnected language.
SHAN,Thailand,,Thailand,shan1277,Shan is a relatively disconnected language.
SHARKBAY,,,,shar1251,
Siagha,Indonesia,,,eder1237,
SIAGHA-YENIMU,Indonesia,,,sout2941,
SIALUM,,Papua New Guinea,,sial1240,Glottolog languoid with matching name and matching country (infered from island name)
Sian,Indonesia,,Borneo,sian1255,
SIBOMA,,Papua New Guinea,,numb1247,
Sibu,,,,sibu1258,
Sidenreng,Indonesia,,Sulawesi,sidr1237,
SIE,,Vanuatu,,siee1239,Glottolog languoid with matching name and matching country (infered from island name)
Sigi,Indonesia,,Sulawesi,ijaa1237,
SIHAN,,Papua New Guinea,,siha1245,
SIKAIANA,,,,sika1261,
SIKKA/Central,Timor-Leste,,East Timor,sara1324,
SIKKA/South Coast,Timor-Leste,,East Timor,sikk1243,
SIKKA/Tana Ai,Timor-Leste,,East Timor,tana1283,
SILA,Lao People's Democratic Republic,,Laos,sila1247,Polygon is in the SW most speaker area and Glottolog coordinate in a more central and historically ancestral location.
SILAKAU,Indonesia,,Borneo,kend1254,
SILEIBI,,Papua New Guinea,,sile1255,
Siligi,,Papua New Guinea,,sili1248,
SILISILI,,Papua New Guinea,,midd1327,
Sillanan Gandangbatu,Indonesia,,Sulawesi,,
SILOPI,,Papua New Guinea,,silo1240,Glottolog languoid with matching name and matching country (infered from island name)
SILPUT,,Papua New Guinea,,sili1247,
SIMALUNGAN,Indonesia,,Indonesia,bata1288,
SIMBARI,,Papua New Guinea,,simb1255,Glottolog languoid with matching name and matching country (infered from island name)
Simberi,,,,simb1257,
SIMBO,,,,simb1256,Glottolog languoid with matching name and coordinate within polygons
SIMEULUE/Eastern,Indonesia,,Indonesia,sime1241,
SIMEULUE/Western,Indonesia,,Indonesia,sime1241,
Simiso,,Papua New Guinea,,safe1240,Dialect of SAFEYOKA
SIMOG,,Papua New Guinea,,auwe1239,
Simori,Indonesia,,,simo1241,
SINAGORO,,Papua New Guinea,,sina1266,
Sinak,Indonesia,,,west2594,
Sinaki,,Papua New Guinea,,sina1264,
SINASINA Tabare,,Papua New Guinea,,taba1262,
SINGGIE,Indonesia,,Borneo,sing1269,
Singorokai,,Papua New Guinea,,sing1268,
SINSAURU,,Papua New Guinea,,sins1241,
SIO,,Papua New Guinea,,sioo1240,Glottolog languoid with matching name and matching country (infered from island name)
SIRA,,Papua New Guinea,,siar1238,
SIRAK,,,,nafi1237,
SIRASIRA,,Papua New Guinea,,sara1323,
SIRAYA_Lamai,Taiwan,,Taiwan,lama1281,
SIRAYA_Makatao,Taiwan,,Taiwan,maka1313,
SIRAYA_Taivoan,Taiwan,,Taiwan,taiv1237,
SIRAYAY_Siraya,Taiwan,,Taiwan,sira1267,
SIRIO,,Papua New Guinea,,nawa1258,
SIRKAI,Indonesia,,,kete1254,
SIROI,,Papua New Guinea,,siro1249,Glottolog languoid with matching name and matching country (infered from island name)
SIROMI?,Indonesia,,,bara1375,"'Baropasi (E side Cenderawasih Bay, Tor R; also Barapasi, Siromi)'",Carrington[428]
Sisiame,,Papua New Guinea,,sisi1249,
SISSANO,,Papua New Guinea,,siss1243,Glottolog languoid with matching name and matching country (infered from island name)
SKOITUMAWO,Indonesia,,,nucl1634,
SLTI,,Papua New Guinea,,seti1248,
SO,Lao People's Democratic Republic,,Laos,sooo1254,Glottolog languoid with closely matching name and coordinate within polygons
SO,Thailand,,Thailand,,
SOBEI,,,,sobe1238,Matching Glottolog language with matching location
SOBEI,Indonesia,,,sobe1238,Glottolog languoid with matching name and matching country
Sohe,,Papua New Guinea,,orok1269,
Sokeni,Indonesia,,,cent2117,
Sokhok ?,,Papua New Guinea,,apso1237,
Sokirik,,Papua New Guinea,,soki1239,
SOLOS,,Papua New Guinea,,solo1257,Glottolog languoid with matching name and matching country (infered from island name)
SOM,,Papua New Guinea,,somm1240,Glottolog languoid with matching name and matching country (infered from island name)
SOMAHAI,Indonesia,,,soma1242,
SOME,,Papua New Guinea,,some1244,
SOMRAY/CHONG,Lao People's Democratic Republic,,Laos,somr1240,
SONA(KANASI),,Papua New Guinea,,kana1288,
SONGUM,,Papua New Guinea,,samm1244,
SONIA,,Papua New Guinea,,soni1260,Glottolog languoid with matching name and matching country (infered from island name)
SONSOROLESE,,,,sons1243,
Sopese,,Papua New Guinea,,sope1239,
Soppeng,Indonesia,,Sulawesi,sopp1246,Glottolog languoid with matching name and coordinate within polygons
South AIRO-SUMAGHAGHE,Indonesia,,,asue1235,
South ARAPESH,,Papua New Guinea,,nagi1238,
South ASIENARA,Indonesia,,,buru1308,
South Awin,,Papua New Guinea,,sout2952,Glottolog languoid with matching name and coordinate within polygons
South Boazi,,,,kuni1265,
SOUTH BUTON,Indonesia,,Sulawesi,ciac1237,
South Central TIMBE,,Papua New Guinea,,cent2113,
South DEDUA,,Papua New Guinea,,dedu1240,
South Eastern TURU,,,,iauu1242,
SOUTH FEATE,,Vanuatu,,sout3196,
South FORE,,Papua New Guinea,,pamu1239,
South IRAHUTU,Indonesia,,,irar1238,
South KANUM,,,,sota1242,
SOUTH KATI,Indonesia,,,sout2940,
South KAUGAT,Indonesia,,,atoh1238,
South KOMBIO,,Papua New Guinea,,komb1272,
South LOLODA,Indonesia,,Indonesia,lolo1264,
SOUTH MAKAMA,,Papua New Guinea,,sout2936,
SOUTH MALAITAN,,,,sout3198,
South MANSAP buna,,Papua New Guinea,,masa1310,
South Mianmin,,Papua New Guinea,,uppe1429,
South MIGABAC,,Papua New Guinea,,sout2939,Glottolog languoid with matching name and coordinate within polygons
South MODOLE,Indonesia,,Indonesia,sout2945,
South MONI,Indonesia,,,moni1261,Dialect labeled 'South' of MONI
SOUTH NGALIK,Indonesia,,,sili1249,
SOUTH NUK,,Papua New Guinea,,sout2935,Glottolog languoid with matching name and coordinate within polygons
South SAWUY,Indonesia,,,sawi1257,Matched to Glottolog language with matching MultiTree name at matching location
South SELEPET,,Papua New Guinea,,sele1250,
South URAT,,Papua New Guinea,,urat1244,Dialect labeled 'S' in URAT language polygon,
SOUTH WEST BAY,,Vanuatu,,sout2857,
South YELMEK,Indonesia,,,yelm1242,
South YEY,Indonesia,,,lowe1408,
SOUTH-EAST AMBRYM,,Vanuatu,,sout2859,
South-eastern  SOUTHERN TASMANIAN,Australia,,Australia,sout1293,
SOUTH-West Group,Australia,,Australia,mirn1243,
South-West Group,Australia,,Australia,pama1250,
South-Wester Family,Lao People's Democratic Republic,,Laos,,
South-Western Family,Lao People's Democratic Republic,,Laos,,
Southeastern IRAHUTU,Indonesia,,,irar1238,
Southern ALUNE,Indonesia,,Indonesia,sout2893,
Southern Awa,,Papua New Guinea,,sout2942,
SOUTHERN bAAGANDJI,Australia,,Australia,darl1243,
SOUTHERN BISAYA,,,,saba1267,
Southern GIDRA,,Papua New Guinea,,wipi1242,
Southern GIMAN,Indonesia,,Indonesia,gane1237,
SOUTHERN KIWAI,,,,sout2949,Matching Glottolog language at matching location
Southern KUNIMAIPA,,Papua New Guinea,,kuni1267,
Southern KWERBA,Indonesia,,,nucl1595,
Southern MOUNTAIN KOIARI,,Papua New Guinea,,moun1252,
Southern TAIRORA,,Papua New Guinea,,sout2943,
Southern TIGAK,,Papua New Guinea,,sout2871,
Southern TURU,,,,iauu1242,
SOWA,,Vanuatu,,sowa1244,Glottolog languoid with matching name and matching country (infered from island name)
SRUK,,Papua New Guinea,,sauk1252,
STANDARD BIKOL,Philippines,,Philippines,cent2087,
Suasiu,,,,tido1248,
SUAU,,Papua New Guinea,,suau1242,Glottolog languoid with matching name and matching country (infered from island name)
SUBANUN,Philippines,,Philippines,lapu1236,
SUENA,,Papua New Guinea,,suen1241,Glottolog languoid with matching name and matching country (infered from island name)
Sugut Kao'azan,,,,sugu1243,
Sui,,Papua New Guinea,,suii1244,
SUKI,,Papua New Guinea,,suki1245,Glottolog languoid with matching name and matching country (infered from island name)
SUKURUM,,Papua New Guinea,,suku1264,Glottolog languoid with matching name and matching country (infered from island name)
Sulawesi,,,,buto1237,Described as 'Sulawesi languages: Buton'
Sulawesi,Indonesia,,Indonesia,buto1237,Described as 'Sulawesi languages: Buton'
SULKA,,Papua New Guinea,,sulk1246,Glottolog languoid with matching name and matching country (infered from island name)
Suluk,,,,taus1251,
SUMAMBU - TAGAL Rundum Murut,,,,taga1273,
SUMARIUI,,Papua New Guinea,,suma1269,Glottolog languoid with closely matching name and coordinate within polygons
SUMARIUR,,Papua New Guinea,,suma1269,
SUMATRA MALAY,Indonesia,,,,
SUMATRA MALAY,Indonesia,,Indonesia,,
SUMATRA MALAY,Malaysia,,Malaysia,,
SUMATRA MALAY/Aji,Indonesia,,Indonesia,high1292,
SUMATRA MALAY/Bangka,Indonesia,,,bang1365,Glottolog languoid with matching (dialect) name and coordinate in polyon
SUMATRA MALAY/Belide,Indonesia,,Indonesia,beli1262,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Belitung,Indonesia,,,bang1365,
SUMATRA MALAY/Bengkulu,Indonesia,,Indonesia,beng1290,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Besemah,Indonesia,,Indonesia,pase1242,
SUMATRA MALAY/Daya,Indonesia,,Indonesia,high1292,
SUMATRA MALAY/Enim,Indonesia,,Indonesia,enim1238,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Kayu Agung,Indonesia,,Indonesia,,
SUMATRA MALAY/Kubu,Indonesia,,,kubu1239,Glottolog languoid with matching (dialect) name and coordinate in polyon
SUMATRA MALAY/Lematang,Indonesia,,Indonesia,lema1245,
SUMATRA MALAY/Lembak,Indonesia,,Indonesia,coll1240,
SUMATRA MALAY/Lintang,Indonesia,,Indonesia,lint1237,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Musi,Indonesia,,Indonesia,musi1241,Glottolog languoid with matching (dialect) name and coordinate in polyon
SUMATRA MALAY/Ogan,Indonesia,,Indonesia,ogan1237,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Palembang,Indonesia,,Indonesia,pale1264,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Penesak,Indonesia,,Indonesia,pene1237,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Ranau,Indonesia,,Indonesia,high1292,
SUMATRA MALAY/Rawas,Indonesia,,Indonesia,rawa1270,
SUMATRA MALAY/Riau,Indonesia,,,,
SUMATRA MALAY/Semendo,Indonesia,,,seme1248,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Semendo,Indonesia,,Indonesia,seme1248,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Serawai,Indonesia,,Indonesia,sera1272,Glottolog dialect with matching name and matching country
SUMATRA MALAY/Sindang Kelingi,Indonesia,,Indonesia,,
SUMAU,,Papua New Guinea,,suma1270,Glottolog languoid with matching name and matching country (infered from island name)
SUMBAWA,Indonesia,,Indonesia,sumb1241,Glottolog languoid with matching name and matching country
SUNDANESE/Central-Eastern,Indonesia,,Indonesia,sund1252,
SUNDANESE/North-Eastern,Indonesia,,Indonesia,sund1252,
SUNDANESE/Northern,Indonesia,,Indonesia,sund1252,
SUNDANESE/South-Eastern,Indonesia,,Indonesia,sund1252,
SUNDANESE/Southern,Indonesia,,Indonesia,sund1252,
SUNDANESE/Western,Indonesia,,Indonesia,sund1252,
SUOY,Cambodia,,Kampuchea,suoy1242,Glottolog languoid with matching name and matching country
Suri,,Papua New Guinea,,suri1271,
SURIGAONON,Philippines,,Philippines,suri1273,Glottolog languoid with matching name and matching country
SURSURUNGA,,Papua New Guinea,,surs1246,Glottolog languoid with matching name and matching country (infered from island name)
SUWAWA,Indonesia,,Sulawesi,suwa1241,Glottolog languoid with matching name and matching country
Swart Valley,Indonesia,,,swar1236,
T,Myanmar,,,,
T,Thailand,,Thailand,,
Tabar,,,,mand1440,
Taboro,,Papua New Guinea,,tabo1240,
Tabu,,Papua New Guinea,,nucl1630,
Tabun sd.,,,,lund1271,Another LUN DAYE dialect
TACRI SO,,,,dout1240,
TADYAWAN,Philippines,,Philippines,tady1237,Glottolog languoid with matching name and matching country
TAGABAWA,Philippines,,Philippines,taga1272,Glottolog languoid with matching name and matching country
TAGAKAULU,Philippines,,Philippines,taga1268,Glottolog languoid with closely matching name and coordinate within polygons
TAGALOG,Philippines,,Philippines,taga1270,Glottolog languoid with matching name and matching country
TAHITIAN,,,,tahi1242,
TAHOI,Lao People's Democratic Republic,,Laos,uppe1406,
TAI LOI,Lao People's Democratic Republic,,Laos,nucl1289,
TAIKAT,Indonesia,,,taik1255,Glottolog languoid with matching name and matching country
TAIRAP,Indonesia,,,burm1264,Typo transcribing TAURAP which is the ELCAT name of the matched Glottolog language
Tais,,Papua New Guinea,,namb1293,
TAKIA,,,,taki1248,
TAKIA,,Papua New Guinea,,taki1248,Glottolog languoid with matching name and matching country (infered from island name)
TAKUA,Lao People's Democratic Republic,,Laos,taku1254,Glottolog languoid with matching name and coordinate within polygons
TAKUU,,,,taku1257,
Tala River,Indonesia,,Indonesia,sout2892,
Talai,Indonesia,,Indonesia,tala1288,
Talise,,Solomon Islands,,tali1259,Glottolog languoid with matching name and matching country (infered from island name)
Taman,,,,tama1335,
Tamario,Indonesia,,,tama1336,
TAMBANUA,,,,tomb1244,
Tamboki,Indonesia,,Sulawesi,tamb1256,
TAMBOTALO,,,,tamb1253,Glottolog languoid with matching name and coordinate within polygons
TAMPUAN,Lao People's Democratic Republic,,Laos,tamp1251,Glottolog languoid with matching name and matching country
TANAH MERAH,Indonesia,,,tana1288,
Tandai,,Solomon Islands,,tand1254,
TANDIA,Indonesia,,,tand1253,Glottolog languoid with matching name and matching country
Tangga,,,,tang1348,
TANGLAPUI,Timor-Leste,,East Timor,sawi1256,
TANGOA,,,,tang1347,
TANGU,,Papua New Guinea,,tang1355,Glottolog languoid with closely matching name and coordinate within polygons
TANGUAT,,Papua New Guinea,,tang1356,Glottolog languoid with matching name and matching country (infered from island name)
TANI,,Papua New Guinea,,maia1253,
Tanime,Indonesia,,,kete1254,
TANJONG,,,,kano1244,
TAO-SUAMATO,,Papua New Guinea,,muba1238,
TAOGWE,,,,kwer1264,
TAOKAS,Taiwan,,Taiwan,taok1237,
TAORI-KEI,,,,kaiy1239,
TARENG,Lao People's Democratic Republic,,Laos,tare1239,Glottolog languoid with matching name and matching country
TAROF,Indonesia,,,taro1259,
TARPIA,Indonesia,,,tarp1240,Glottolog languoid with matching name and matching country
TARUNGGARE,Indonesia,,,tung1293,
Tarya,Indonesia,,,tary1239,Glottolog languoid with matching name and coordinate within polygons
Tasmanian,Australia,,Australia,west1503,
TASMATE,,,,tasm1246,Glottolog languoid with matching name and coordinate within polygons
TATANA,,,,tata1257,Glottolog languoid with matching name and coordinate within polygons
Tatau,,,,tata1256,Glottolog languoid with matching name and coordinate within polygons
Tati,,Papua New Guinea,,kaki1249,
TATMUL Palimber,,Papua New Guinea,,pali1278,
Tatungaiung,Australia,,Australia,gana1278,
Tau,,Papua New Guinea,,tauu1239,
TAUADE,,Papua New Guinea,,taua1242,Glottolog languoid with matching name and matching country (infered from island name)
TAULIL,,Papua New Guinea,,taul1251,Glottolog languoid with matching name and matching country (infered from island name)
TAUNA,,Papua New Guinea,,taun1251,
TAUPOTA,,Papua New Guinea,,taup1242,Glottolog languoid with matching name and matching country (infered from island name)
TAUSUG,Philippines,,Philippines,taus1251,"Tausug is spoken over a large disconnected area, Polygon is in a central dialect and Glottolog coordinate somewhat western."
TAUYA,,Papua New Guinea,,tauy1241,Glottolog languoid with matching name and matching country (infered from island name)
TAWORTA,,,,tawo1244,
TAY,Vietnam,,Vietnam,tayy1238,Glottolog languoid with closely matching name and coordinate within polygons
TBOLI,Philippines,,Philippines,tbol1240,Glottolog languoid with matching name and matching country
Tebera,,Papua New Guinea,,tebe1252,
TEBILUNG,,,,tobi1239,Glottolog languoid with closely matching name and coordinate within polygons
Tehijit,Indonesia,,,tehi1239,
TELEFOL,,Papua New Guinea,,tele1256,Glottolog languoid with matching name and matching country (infered from island name)
Teli,Indonesia,,,kete1254,
Teluti,Indonesia,,Indonesia,telu1263,Glottolog languoid with matching name and matching country
Temate,,,,tern1247,Typo transcribing 'Ternate' from the Atlas
Temate,Indonesia,,Indonesia,tern1247,Typo transcribing 'Ternate' from the Atlas
TEMIAR,Malaysia,,Malaysia,temi1246,Glottolog languoid with matching name and matching country
TEMIAR/Northern,Malaysia,,Malaysia,temi1246,
TEMIAR/Southern,Malaysia,,North-Western Malaysia,temi1246,
Tempasuk,,,,temp1235,
Temuan,Malaysia,,Malaysia,,
Tengara,,,,teng1271,
TEOP,,Papua New Guinea,,teop1238,Glottolog languoid with matching name and matching country (infered from island name)
TERI,,Papua New Guinea,,iter1241,Typo transcribing 'ITERI' from the Atlas
Termate,Indonesia,,Indonesia,tern1247,
TERNATE,,,,tern1247,Glottolog languoid with matching name and coordinate within polygons
TETUN,Timor-Leste,,East Timor,tetu1245,
TETUN/Eastern Tetun,Timor-Leste,,East Timor,east2473,Glottolog dialect with matching name and matching country
TETUN/N,Timor-Leste,,East Timor,nort2869,
TETUN/Soibada,Timor-Leste,,East Timor,east2473,
TETUN/Western Tetun,Timor-Leste,,East Timor,tetu1245,
TEUN,Indonesia,,,teun1241,Glottolog languoid with closely matching name and coordinate within polygons
TEWA,Timor-Leste,,East Timor,teiw1235,
THAI,,,,thai1261,Glottolog languoid with matching name and coordinate within polygons
THAI,Thailand,,Thailand,thai1261,Glottolog languoid with matching name and matching country
THAI DAM(LAO SONG),Lao People's Democratic Republic,,Laos,,
THAI KHAW,Lao People's Democratic Republic/Vietnam,,,,
THAI KHAW,Vietnam,,Vietnam,,
THAI-MALAY,Malaysia,,Malaysia,,
Thana-wurung,Australia,,Australia,daun1234,
THAO,Taiwan,,Taiwan,thao1240,Glottolog languoid with matching name and matching country
THAVUNG,Lao People's Democratic Republic,,Laos,aheu1239,"Thavung is spoken in different locations, the Polygon is the Laos location which is derivative of the Thailand location reflected in Glottolog's coordinate."
THAWA,Australia,,Australia,thaw1238,
Tialo,Indonesia,,Sulawesi,tomi1243,
TIANG,,Papua New Guinea,,tian1237,Glottolog languoid with matching name and matching country (infered from island name)
TIDONG,,,,tidu1239,Matches the location(s) of the Tidung subgroup of Murutic
TIDONG,Indonesia,,Indonesia,tala1285,
TIDORE,,,,tido1248,
TIDORE,Indonesia,,Indonesia,tido1248,Glottolog languoid with matching name and matching country
TIFAL,,Papua New Guinea,,tifa1245,Glottolog languoid with matching name and matching country (infered from island name)
TIGAK Island,,,,isla1272,
Tigi,Indonesia,,,ekar1243,
TIGWA MANOBO,Philippines,,Philippines,tigw1237,
TIKOPIA,,,,tiko1237,
Timingir,,Papua New Guinea,,timi1241,Glottolog languoid with matching name and coordinate within polygons
"TIMORESE/Amabi,Fatulau,Amfoan",Timor-Leste,,East Timor,amfo1237,
TIMORESE/Amanuban-Amanatun,Timor-Leste,,East Timor,aman1264,Glottolog dialect with matching name and matching country
TIMORESE/Ambenu(Vaikenu),Timor-Leste,,East Timor,baik1238,
TIMORESE/Biboki-Insana,Timor-Leste,,East Timor,bibo1238,Glottolog dialect with matching name and matching country
TIMORESE/Kusa-Manlea,Timor-Leste,,East Timor,kusa1252,Glottolog dialect with matching name and matching country
TIMORESE/Mollo-Miomafo,Timor-Leste,,East Timor,moll1242,Glottolog dialect with matching name and matching country
TIMORESE/ROTINESE,Timor-Leste,,East Timor,,
TIMPUTZ,,Papua New Guinea,,tinp1237,Glottolog languoid with closely matching name and coordinate within polygons
TINA SAMBAL,Philippines,,Philippines,tina1248,Glottolog languoid with closely matching name and coordinate within polygons
Tinombo,Indonesia,,Sulawesi,lauj1238,
TIRI,,New Caledonia,,tiri1261,Glottolog languoid with matching name and coordinate within polygons
TIRIO,,Papua New Guinea,,tiri1259,
TIRURAY,Philippines,,Philippines,tiru1241,Glottolog languoid with matching name and matching country
Tiwian Family-Level Isolate,Australia,,Australia,tiwi1244,Glottolog languoid with closely matching name and coordinate within polygons
To Rete,Indonesia,,Sulawesi,,
To'abaita,,Solomon Islands,,toab1237,Glottolog languoid with matching name and matching country (infered from island name)
TOBA,Indonesia,,Indonesia,toba1265,
TOBARU,Indonesia,,Indonesia,taba1263,
Tobelo,,,,tobe1252,
Tobelo,Indonesia,,Indonesia,tobe1252,Glottolog languoid with matching name and matching country
TOBELO,Indonesia,,Indonesia,tobe1252,Glottolog languoid with matching name and matching country
TOBELO Boeng,Indonesia,,Indonesia,boan1244,
TOBELO T,Indonesia,,Indonesia,nucl1628,
TOBLLO,Indonesia,,Indonesia,tobe1252,
TOBO,,Papua New Guinea,,tobo1251,Glottolog languoid with matching name and matching country (infered from island name)
TODRAH,Lao People's Democratic Republic,,Laos,todr1244,Glottolog languoid with matching name and coordinate within polygons
TOFAMNA,Indonesia,,,tofa1246,
TOKELAU,,,,toke1240,
TOLA,,Papua New Guinea,,kuan1248,
TOLITOLI,Indonesia,,Sulawesi,toto1304,
Tolo,,Solomon Islands,,tolo1254,
TOLOMAKO,,,,tolo1255,Glottolog languoid with matching name and coordinate within polygons
Tomani Sumambu,,,,taga1273,
Tomohon,Indonesia,,Sulawesi,tomo1245,Glottolog languoid with matching name and coordinate within polygons
TOMU,,Papua New Guinea,,odoo1238,
TONDA,,Papua New Guinea,,tond1250,Glottolog languoid with matching name and coordinate within polygons
TONDANO,,,,tond1251,
TONDANO,Indonesia,,Sulawesi,tond1251,Glottolog languoid with matching name and matching country
TONGA',Thailand,,Thailand,tong1308,
TONGAN,,,,tong1325,
TONGAREVA(PENRHYN),,,,penr1237,
TONSEA,Indonesia,,Sulawesi,tons1240,Glottolog languoid with matching name and matching country
TONTEM BOAN,Indonesia,,Sulawesi,tont1239,
TORAU,,Papua New Guinea,,tora1259,Glottolog languoid with matching name and matching country (infered from island name)
Torricelli Phylum,,Papua New Guinea,,nucl1708,
Totore,,Papua New Guinea,,baru1269,
TOWEI,Indonesia,,,towe1240,Glottolog languoid with matching name and matching country
Trabedesare,,Papua New Guinea,,folo1238,
Trams-New Guinea Phylum,,Papua New Guinea,,nucl1709,
TRI,Lao People's Democratic Republic,,Laos,trii1240,
TRUKESE,,,,chuu1238,
Trusan,,,,trus1237,
TSOU_Duhtu,Taiwan,,Taiwan,duht1237,
TSOU_KANAKANABU,Taiwan,,Taiwan,kana1286,
TSOU_SAAROA,Taiwan,,Taiwan,saar1237,
TSOU_Tapangu,Taiwan,,Taiwan,tapa1257,
TSOU_Tfuea,Taiwan,,Taiwan,tfue1237,
Tsumin,,Papua New Guinea,,adze1240,
Tublamo,,Papua New Guinea,,tubu1241,
Tuf,Indonesia,,,maib1239,
Tugutil,Indonesia,,Indonesia,tugu1246,Glottolog languoid with matching name and matching country
TUKUDEDE/Keha,Timor-Leste,,East Timor,keha1237,Glottolog dialect with matching name and matching country
Tulambatu,Indonesia,,Sulawesi,tula1253,
TUM,Lao People's Democratic Republic,,Laos,,
TUMLEO,,Papua New Guinea,,tuml1238,Glottolog languoid with matching name and matching country (infered from island name)
TUMUIP,,Papua New Guinea,,tomo1244,Glottolog languoid with closely matching name and coordinate within polygons
TUNJUNG,Indonesia,,Borneo,tunj1244,Glottolog languoid with matching name and matching country
Tupu,Indonesia,,Sulawesi,,
TURAKA,,Papua New Guinea,,tura1265,Glottolog languoid with matching name and matching country (infered from island name)
Turatea,Indonesia,,Sulawesi,tura1262,Glottolog languoid with matching name and coordinate within polygons
TUTONG,,,,tuto1241,Glottolog languoid with matching name and coordinate within polygons
